source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd
,0,121.0376,-21.85399999999997,other_deposit,,Skull Springs,mineral deposit,WA,"Iron, Manganese",-172.3078155517578,-488.49713,-955.3141
,0,143.9699547186923,-24.273288293849085,blank_area,GA.GeologicProvince.529302,,,,,-208.3461151123047,-393.02792,-1614.7898
,0,152.9268,-27.246200000000023,other_deposit,,PETRIE (READYMIX),OPERATING MINE,QLD,Unspecified/Unknown,420.23541259765625,377.24878,3281.643
,0,136.96836361597144,-26.430678536339045,blank_area,GA.GeologicProvince.529549,,,,,-146.82003784179688,-193.50385,-560.4742
,0,140.5753,-34.126300000000015,other_deposit,,STONY PINCH DAM NO.2,MINE,SA,Gypsum,-302.72198486328125,-357.4535,-1231.1543
GRP314,1,148.0083915708023,-32.92727114602484,positive,,,,,,108.99815368652344,-172.0363,-1840.8267
Moorilda,1,149.3522618983394,-33.60405896856458,positive,,,,,,312.7680969238281,-298.02344,2219.5964
,0,139.96117186878544,-28.36103211625202,blank_area,GA.GeologicProvince.529801,,,,,-251.05130004882812,-280.4631,-1227.2666
,0,124.9357,-17.319299999999952,other_deposit,,Quarry Camp Prospect QC10,mineral deposit,WA,Dimension stone,262.5538330078125,141.302,1488.5104
,0,132.39489737329205,-18.414346300163032,blank_area,GA.GeologicProvince.468043,,,,,10.943280220031738,-192.47165,-441.34546
,0,149.9122,-22.989699999999942,other_deposit,,CURRAWONG,OPERATING MINE,QLD,Chrysoberyl,479.9753112792969,396.07272,581.0752
,0,144.37080798302463,-25.61988611857962,blank_area,GA.GeologicProvince.20489,,,,,-159.8883056640625,-400.8828,-757.9455
,0,145.4125,-41.82770000000004,other_deposit,,Argent Tunnel,deposit,TAS,Lead,-32.94108200073242,-192.18175,-3323.8027
Limonite Hill,1,150.63082738906925,-23.68662364267976,positive,,,,,,189.21505737304688,83.92016,-2405.8464
,0,121.5217,-33.82099999999998,other_deposit,,Lot 471 Murray Rd Quallilup Lake / Triple M,mineral deposit,WA,"Agricultural Lime, Limesand",-180.3385009765625,-185.19212,588.44476
Cullingarai,1,147.4022753279973,-34.17810154919585,positive,,,,,,283.9873046875,45.30396,842.8261
,0,127.49017087263717,-16.98037848960844,blank_area,GA.GeologicProvince.429252,,,,,209.6558074951172,-176.3289,-126.25117
,0,131.8377941650138,-19.024426718076537,blank_area,GA.GeologicProvince.468269,,,,,-138.75416564941406,-367.225,166.14738
Estoril,1,147.4214980103106,-34.252749808836235,positive,,,,,,263.18896484375,22.732172,2002.5619
Chinaman Creek,1,151.6132172892586,-25.19167230454044,positive,,,,,,205.45938110351562,20.351162,-2759.5317
,0,118.9331,-20.93440000000004,other_deposit,,McPhees Hill / Hall (45),mineral deposit,WA,Beryl - emerald,-401.1385803222656,-536.81244,-1619.7291
Woolshed,1,147.41952269841525,-34.30756497497581,positive,,,,,,256.1380920410156,16.111078,1940.7611
,0,137.904932248493,-25.560574617362715,blank_area,GA.GeologicProvince.20489,,,,,-141.67271423339844,-182.44728,-721.24713
,0,149.8244816817477,-28.40712540208929,blank_area,GA.GeologicProvince.530059,,,,,138.2855224609375,-56.332115,994.9478
,0,132.23498496963148,-22.802695813416328,blank_area,GA.GeologicProvince.364771,,,,,354.8896179199219,-166.42416,1146.6786
Ben Mohr,1,148.84055120382155,-21.259425446585816,positive,,,,,,187.24021911621094,23.188227,-833.689
,0,122.0733,-22.33819999999999,other_deposit,,Kintyre Winze,mineral deposit,WA,"Uranium oxide, Uranium",22.99017333984375,-286.02005,1662.8766
,0,117.4778,-22.811400000000003,other_deposit,,Rocklea Central West Pit 2,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Alumina, Iron",-373.8349609375,-818.85266,-5522.342
Mandamah,1,147.34320599975908,-34.170023864715986,positive,,,,,,281.2494201660156,55.187134,2062.0518
Copper Hill,1,148.83659359675843,-33.039295815477075,positive,,,,,,207.5045166015625,-267.06607,-890.7569
,0,138.3119107941711,-24.549866406299945,blank_area,GA.GeologicProvince.467256,,,,,57.737945556640625,-9.892556,-528.6195
,0,137.85444484650208,-26.45200661596569,blank_area,GA.GeologicProvince.529551,,,,,-103.06385803222656,-124.73787,47.302383
,0,136.29589618650485,-30.06307093458953,blank_area,GA.GeologicProvince.529788,,,,,-180.1748809814453,-276.4874,276.27127
,0,141.55125383345515,-20.192834260977605,blank_area,GA.GeologicProvince.529302,,,,,55.31300354003906,-45.756927,102.84994
,0,147.8669,-39.89819999999999,other_deposit,,Tanners Bay,deposit,TAS,Gemstones,-95.39514923095703,-27.926804,-2382.7383
,0,129.76366788974065,-24.220292548102687,blank_area,GA.GeologicProvince.22078,,,,,-583.594482421875,-1024.641,-229.3365
,0,126.05568386560743,-23.885226792166264,blank_area,GA.GeologicProvince.466901,,,,,-377.7948913574219,-724.2622,-1030.962
Greens Creek,1,147.45236298732277,-34.34810341585365,positive,,,,,,239.0095672607422,-14.610638,1533.7417
Bodangora,1,148.99135094327738,-32.43729870104535,positive,,,,,,228.45713806152344,-142.48096,2417.9802
,0,124.3845,-27.3424,other_deposit,,Great Central Road Gravel 7,mineral deposit,WA,Gravel,-229.6200408935547,-613.1183,-809.76245
,0,130.42276903467956,-18.74512701120853,blank_area,GA.GeologicProvince.467226,,,,,47.98952865600586,-260.2705,-803.8476
,0,123.60405234871126,-23.137562511394155,blank_area,GA.GeologicProvince.468269,,,,,7.898301601409912,-293.22974,1100.6448
,0,139.95439603736426,-27.23635530523745,blank_area,GA.GeologicProvince.529302,,,,,-136.74122619628906,-170.23015,440.02213
,0,131.92178083717016,-20.000617214762915,blank_area,GA.GeologicProvince.22109,,,,,-254.93289184570312,-540.1813,-99.55073
Mount Abbot,1,147.93321671703785,-20.17649360130442,positive,,,,,,165.4110107421875,43.71603,-1804.4282
Netley Hill,1,140.07991306009325,-32.83086108555992,positive,,,,,,-199.69757080078125,-420.94836,-5007.7026
,0,142.6437,-24.80790000000001,other_deposit,,RAINDANCE,OPERATING MINE,QLD,Opal,-148.28233337402344,-297.79977,-224.43935
,0,123.8231,-29.98399999999998,other_deposit,,Ambassador - Mulga Rock Sandstone-hosted Resources Group,mineral deposit,WA,"Uranium oxide, Uranium",-646.6762084960938,-946.10785,-757.6403
,0,131.23741703890977,-22.37955040331009,blank_area,GA.GeologicProvince.364771,,,,,-429.908203125,-933.2761,-2123.81
,0,125.80413636622644,-23.05007720891771,blank_area,GA.GeologicProvince.466901,,,,,-258.6585693359375,-584.2321,-629.1955
,0,121.8164,-30.68729999999999,other_deposit,,Township,mineral deposit,WA,"Nickel, Cobalt",-119.63936614990234,-436.8407,873.44366
,0,125.65344803294442,-24.586030636749825,blank_area,GA.GeologicProvince.466901,,,,,-130.43829345703125,-497.79968,176.99117
,0,134.27855183326938,-20.721861186363284,blank_area,GA.GeologicProvince.468269,,,,,29.240741729736328,-306.4933,-187.14438
Dairy Hill,1,148.86966543231316,-33.26153128307574,positive,,,,,,213.15664672851562,-272.2889,-2069.0845
Ridgeway,1,149.01716329152177,-33.43285796498588,positive,,,,,,310.5191345214844,-216.5908,-987.44666
,0,146.2493,-18.606600000000025,other_deposit,,COOKS LANE,OPERATING MINE,QLD,Unspecified/Unknown,318.2550354003906,194.48169,650.7621
,0,122.35093289641289,-26.41585728265284,blank_area,GA.GeologicProvince.466901,,,,,-350.5709228515625,-765.00946,-1759.235
,0,143.4443003151342,-23.589651455613648,blank_area,GA.GeologicProvince.529302,,,,,-135.1878204345703,-320.61646,-726.4263
,0,121.8364,-31.505,other_deposit,,Martin,mineral deposit,WA,Nickel,-160.81475830078125,-440.94662,2630.0815
,0,143.54080147029495,-21.60357338664953,blank_area,GA.GeologicProvince.529302,,,,,77.56076049804688,-147.55818,133.00768
Monza,1,147.36384339686086,-34.2421776981836,positive,,,,,,287.89093017578125,58.426456,4257.0303
,0,117.4841,-22.39629999999998,other_deposit,,Borrow Pit BP275.5,mineral deposit,WA,Gravel,-197.45849609375,-652.9541,-1458.4166
,0,116.977,-31.63610000000004,other_deposit,,Meckering Granite,mineral deposit,WA,"Aggregate - undifferentiated, Aggregate - coarse, Dimension stone, Granite",-206.41799926757812,-429.271,-1828.309
,0,145.6965,-41.5617,other_deposit,,Unnamed,deposit,TAS,Iron,106.62250518798828,-194.28195,28.672138
GRP314,1,148.0886095655166,-32.93958567660408,positive,,,,,,153.28330993652344,-138.55127,-1066.9243
Kelly,1,119.86713387104987,-21.79821778803172,positive,,,,,,-99.90745544433594,-420.9865,964.6705
Boddington,1,116.3653693650187,-32.71461355858404,positive,,,,,,191.62533569335938,-10.793777,1230.2736
,0,140.5855,-33.05260000000001,other_deposit,,OAKBANK,deposit,SA,Heavy minerals,144.22930908203125,18.27808,619.6771
Mount Cannindah,1,151.29540199134192,-24.662724496734963,positive,,,,,,235.6383819580078,26.267673,-1321.8126
Kitticoola,1,139.1509477625694,-34.88467250224004,positive,,,,,,-15.837058067321777,-139.1783,-1188.3475
,0,118.6948,-22.931399999999982,other_deposit,,MAC - Hill 65,mineral deposit,WA,"Phosphorus, Iron",-103.88967895507812,-658.9376,-745.3378
Temora Group (porphyry),1,147.4643311851279,-34.312610726324856,positive,,,,,,242.42709350585938,-2.6182127,2759.2275
,0,129.49449407477553,-27.3379869832372,blank_area,GA.GeologicProvince.467262,,,,,-785.42724609375,-1182.8145,-2364.5151
,0,117.2644,-33.14679999999998,other_deposit,,Wagin northwest,mineral deposit,WA,Clay - brick,29.272491455078125,-231.03003,-634.4215
,0,145.4827,-42.360900000000015,other_deposit,,Unnamed,deposit,TAS,Coal - brown,-10.383666038513184,-54.653385,-4422.125
,0,118.9605,-22.90560000000002,other_deposit,,Packsaddle Range P3,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",-104.79700469970703,-641.8447,193.72969
,0,139.33647076021558,-24.13010852306778,blank_area,GA.GeologicProvince.364771,,,,,196.41123962402344,112.48343,1226.0631
Mount Angelo,1,127.5053272345798,-18.442012389067656,positive,,,,,,144.53431701660156,-182.7856,-359.16196
,0,136.71149757697896,-26.53918500592335,blank_area,GA.GeologicProvince.20489,,,,,-113.1739501953125,-160.93335,-219.66847
,0,139.37027218232728,-21.593821572936687,blank_area,GA.GeologicProvince.559196,,,,,350.1212463378906,90.75582,-707.332
,0,124.27130664353682,-26.600019538087043,blank_area,GA.GeologicProvince.468269,,,,,-258.54119873046875,-647.2097,-744.6744
Kangaroo Hill,1,147.3985302368528,-34.111999892296126,positive,,,,,,285.5874938964844,58.047028,1718.361
,0,145.64085377059305,-31.789711033363005,blank_area,GA.GeologicProvince.535919,,,,,172.30934143066406,-7.842384,1189.1406
,0,129.89219171178814,-16.935674270727333,blank_area,GA.GeologicProvince.569185,,,,,9.547694206237793,-223.33202,-103.67434
,0,137.5793,-35.112999999999964,other_deposit,,J. YOUNG,MINE,SA,Salt,97.56575012207031,83.28658,-1217.2112
Yeppoon,1,150.72099248970972,-23.001913232542048,positive,,,,,,205.4313201904297,173.9286,-288.57846
Greenvale Project (Cockie Creek deposit),1,144.75662456878743,-19.071786501097723,positive,,,,,,578.3197021484375,85.922844,-982.7948
,0,142.95098140523444,-22.04076931416723,blank_area,GA.GeologicProvince.559204,,,,,17.437278747558594,-167.0625,-1137.1168
,0,128.736471646933,-17.485376523848597,blank_area,GA.GeologicProvince.467206,,,,,-303.126708984375,-542.0247,-1248.9137
,0,142.92377914201836,-21.05392333850948,blank_area,GA.GeologicProvince.529302,,,,,-17.148433685302734,-201.2477,-180.47638
Caravel (Bindi and Dasher),1,116.61729447222451,-30.94613287850933,positive,,,,,,-59.79122543334961,-291.95947,-137.65306
Ben Mohr,1,148.86561630358483,-21.26078843825092,positive,,,,,,186.25466918945312,27.076153,-840.836
Moorilda,1,149.31499851837324,-33.595250486690254,positive,,,,,,360.74652099609375,-232.2656,4441.009
Kiwi Carpet,1,150.9108632894537,-24.63862879287165,positive,,,,,,291.8126525878906,24.309187,-869.598
,0,132.8574339188428,-26.31310023463194,blank_area,GA.GeologicProvince.466901,,,,,54.55445098876953,-376.24225,1033.7766
Beaks Mountain,1,147.6392577980909,-20.022239354727024,positive,,,,,,477.38348388671875,388.26672,1416.6321
,0,127.06467317836116,-25.364752585834086,blank_area,GA.GeologicProvince.467262,,,,,-321.61859130859375,-740.75305,-491.95688
,0,139.21,-30.06449999999999,other_deposit,,GREAT NORTHERN,MINE,SA,"Lead, Zinc",166.2819061279297,-18.822346,-627.4207
,0,133.9352365181679,-21.389107710514946,blank_area,GA.GeologicProvince.468269,,,,,242.76797485351562,-162.58925,1388.9849
Beaks Mountain,1,147.5870849968047,-20.004674454836064,positive,,,,,,453.0220947265625,351.4845,226.42369
Mt. Robin,1,146.95497552143704,-20.573039810572176,positive,,,,,,351.2604064941406,153.84694,128.63512
,0,145.5653427275236,-24.701731433233032,blank_area,GA.GeologicProvince.20489,,,,,-92.08712005615234,-383.99966,-1208.8
,0,129.92825771464368,-15.710062642420487,blank_area,GA.GeologicProvince.569185,,,,,18.291824340820312,-59.581963,301.2917
,0,127.686,-18.18480000000008,other_deposit,,Halls Creek North / Guerinoni,mineral deposit,WA,Sand - undifferentiated,329.9934997558594,-18.898952,623.4872
,0,142.79250365985624,-27.86676701335866,blank_area,GA.GeologicProvince.529551,,,,,29.509164810180664,-82.115074,840.476
Mount Angelo,1,127.49299265089218,-18.43714341113259,positive,,,,,,147.6750030517578,-181.84807,-459.1451
,0,117.3285709266845,-24.58798873498137,blank_area,GA.GeologicProvince.464560,,,,,-335.9482727050781,-725.8825,-238.848
,0,138.2487,-34.38890000000003,other_deposit,,LORNE,MINE,SA,Sea shells / shell grit,130.048583984375,59.505657,-1126.6617
,0,127.39201223100584,-27.96288721865061,blank_area,GA.GeologicProvince.468269,,,,,-468.3502197265625,-806.14386,-1187.0328
Bank,1,146.76093122524662,-20.1292647925843,positive,,,,,,305.3884582519531,100.84906,-1464.094
,0,127.61359929274468,-15.153424010080617,blank_area,GA.GeologicProvince.468269,,,,,251.92706298828125,78.71046,-450.00653
,0,129.1699415726812,-23.861858624246302,blank_area,GA.GeologicProvince.467256,,,,,-474.8251647949219,-893.3207,-2676.7493
Dairy Hill,1,148.87871638945774,-33.2519080574872,positive,,,,,,232.61973571777344,-262.56992,-1329.7067
,0,137.6378,-35.11240000000002,other_deposit,,DIAMOND LAKE,MINE,SA,Salt,111.04850006103516,101.72712,451.69763
,0,153.4427,-27.476000000000013,other_deposit,,MYORA,OPERATING MINE,QLD,"Silica sand, Rutile, Industrial mineral",342.2423095703125,541.54504,-451.09033
,0,148.0625,-22.038399999999967,other_deposit,,GROSVENOR DOWNS (UREMBA),OPERATING MINE,QLD,Unspecified/Unknown,162.92971801757812,-61.233086,-406.71707
Eurowie,1,147.4246775239086,-33.841133203662174,positive,,,,,,140.9446258544922,-76.89152,1185.2358
,0,143.04335166445534,-28.33525308868336,blank_area,GA.GeologicProvince.20489,,,,,-97.94013214111328,-205.26593,-137.47752
,0,153.3231,-27.19620000000001,other_deposit,,MIDDLE BANKS (BORAL),OPERATING MINE,QLD,Sand - undifferentiated,,385.72183,-3682.3076
,0,137.68606979445258,-25.42854987692357,blank_area,GA.GeologicProvince.20489,,,,,-151.25828552246094,-203.65422,-1037.8909
,0,145.3124,-41.91629999999997,other_deposit,,Nickel Prospect,deposit,TAS,Nickel,66.78251647949219,-5.4326644,2434.6458
,0,138.33854640462613,-20.92247398206231,blank_area,GA.GeologicProvince.529556,,,,,-64.7529067993164,-268.18646,-3036.0234
,0,131.95956480850612,-28.616999293899383,blank_area,GA.GeologicProvince.22115,,,,,-10.80801010131836,-259.56418,1400.7434
,0,118.5969,-23.48809999999999,other_deposit,,Turee Creek Uranium,mineral deposit,WA,"Uranium oxide, Uranium",-7.226583957672119,-505.2985,170.20622
Dogwood,1,148.01390405331307,-37.5967706035762,positive,,,,,,199.09063720703125,-77.06534,696.68915
,0,139.7013,-33.06019999999996,other_deposit,,IRONBACK HILL,deposit,SA,Iron,90.39566040039062,-126.94856,-502.28275
Copperhead (Julivon Creek),1,148.3004613090995,-20.54138020262649,positive,,,,,,0.2467210739850998,-170.49904,-5722.932
,0,145.5443430116744,-21.312307225148217,blank_area,GA.GeologicProvince.20489,,,,,146.35739135742188,-145.17343,-664.9687
Marsden,1,147.53584380280026,-33.75400778536751,positive,,,,,,122.2383804321289,-96.78539,-1236.5815
Titov,1,146.69197621951557,-19.99395299677808,positive,,,,,,415.72607421875,216.39719,1322.4801
,0,118.9096,-21.05960000000003,other_deposit,,Pilgangoora No 3 Workings,mineral deposit,WA,"Tantalum, Tin",-332.1296691894531,-467.21118,-654.34985
,0,137.56006592801393,-27.86850427006876,blank_area,GA.GeologicProvince.529551,,,,,-290.15435791015625,-306.69696,-1839.5614
,0,134.34586200074855,-24.309895679862585,blank_area,GA.GeologicProvince.22078,,,,,-414.814208984375,-789.63086,-1125.2866
Estoril,1,147.4060795493613,-34.28539706562916,positive,,,,,,260.82183837890625,19.80393,1315.6063
,0,153.0512,-26.523,other_deposit,,COOLUM SANDS,OPERATING MINE,QLD,Sand - undifferentiated,300.1498107910156,318.67062,-2052.8657
,0,126.35717036541884,-27.43738503154912,blank_area,GA.GeologicProvince.468269,,,,,-548.3539428710938,-918.1505,-820.7003
Endeavour E-37,1,148.00088629955707,-32.91839296842258,positive,,,,,,114.23343658447266,-159.78926,-292.08417
,0,150.4679,-23.32680000000002,other_deposit,,PINK LILY SANDS,OPERATING MINE,QLD,Gravel,314.1488952636719,248.2856,-1214.4735
,0,128.47319182704487,-26.930853053603617,blank_area,GA.GeologicProvince.466901,,,,,-338.2145690917969,-735.48083,-333.55176
,0,121.4925,-30.47979999999997,other_deposit,,Nine Mile Rockhole Sand,mineral deposit,WA,Sand - undifferentiated,-411.0231628417969,-746.8971,-5014.0967
Titov,1,146.70067277833238,-19.971674468555925,positive,,,,,,425.79998779296875,229.44199,2272.687
,0,127.27794060868658,-23.995201201977345,blank_area,GA.GeologicProvince.364772,,,,,-84.24081420898438,-455.99133,1477.3761
Mount Darcy,1,143.23275264946153,-18.270516574901844,positive,,,,,,59.33671569824219,-191.74324,-3308.212
,0,139.22512920159787,-24.538200404583407,blank_area,GA.GeologicProvince.529302,,,,,68.1405029296875,4.8942785,-850.3459
,0,138.33198607505994,-25.82226118924284,blank_area,GA.GeologicProvince.529302,,,,,7.281379699707031,-24.144894,1018.7103
,0,141.4572,-37.491699999999966,other_deposit,,Wando Vale,mineral deposit,VIC,Granite,237.51922607421875,131.70679,-2857.9546
,0,146.2339,-18.575000000000014,other_deposit,,MOUNT MARAGEN,OPERATING MINE,QLD,Unspecified/Unknown,284.75079345703125,156.59212,109.17931
,0,146.19003858266095,-28.10575402654883,blank_area,GA.GeologicProvince.20489,,,,,94.34908294677734,-63.92131,555.5335
,0,115.6057,-29.5616,other_deposit,,Durack / Sheffield,mineral deposit,WA,"Unspecified/Unknown, Heavy minerals, Ilmenite, Zircon, Rutile, Leucoxene",-357.2394104003906,-544.8409,-271.76566
,0,120.52819999999998,-29.8913,other_deposit,,WABMINES PJB2978,mineral deposit,WA,Gravel,-314.5290222167969,-700.3435,-2190.139
,0,138.3009451681996,-25.834181447768653,blank_area,GA.GeologicProvince.529801,,,,,-26.07870101928711,-51.400436,646.9816
,0,117.7455,-28.12710000000003,other_deposit,,Mt Magnet North Gravel pit / Main Roads,mineral deposit,WA,"Gravel, Sand - construction",-20.608938217163086,-367.98694,4160.8135
Kiwi Carpet,1,150.89713796298875,-24.667312602339848,positive,,,,,,195.87681579589844,-63.19501,-2910.0889
,0,123.7381,-16.13300000000002,other_deposit,,Koolan Group,mineral deposit,WA,"Alumina, Phosphorus, Unspecified/Unknown, Iron",244.90911865234375,210.00328,-432.35745
